news_url,title,text,source_name,date,topics,tickers
https://www.fool.com/investing/2025/11/14/nasdaq-will-soar-2026-2-ai-stocks-buy-wall-street/,"History Says the Nasdaq Will Soar in 2026: 2 AI Stocks to Buy Now, According to Wall Street","The Nasdaq Composite recently entered a new bull market, and the index has returned 31% annually during bull markets since 1990. Meta Platforms is using artificial intelligence to improve engagement and ad conversions across its social media properties, and the stock is currently 24% below its high.",The Motley Fool,"Fri, 14 Nov 2025 03:45:00 -0500",['StocksToWatch'],GOOGL
https://www.proactiveinvestors.co.uk/companies/news/1082501?SNAPI,Google's adtech concessions aim to head off EU push for a potential breakup,"Google's latest offer to the European Commission reads less like a concession and more like an attempt to steer regulators away from the structural remedy they clearly prefer. Rather than selling part of its advertising stack, the solution Brussels has openly floated, the search giant is pushing a package of interoperability tweaks and pricing options that it says would curb the conflicts of interest created by its control of both the tools advertisers and publishers use and the AdX exchange sitting between them.",Proactive Investors,"Fri, 14 Nov 2025 02:55:23 -0500",[],GOOGL
https://www.reuters.com/sustainability/boards-policy-regulation/google-offers-eu-change-adtech-policy-no-divestment-2025-11-14/,"Google offers EU to change adtech policy, no divestment","Alphabet's Google has offered to make it easier for publishers and advertisers to use its online advertising technology, defying EU antitrust regulators' call for it to sell part of the business to address conflicts of interest.",Reuters,"Fri, 14 Nov 2025 01:04:13 -0500",[],GOOGL
https://www.zacks.com/commentary/2790938/buy-alphabet-stock-after-waymo-expands-robotaxi-services?cid=CS-STOCKNEWSAPI-FT-investment_ideas-2790938,Buy Alphabet Stock After Waymo Expands Robotaxi Services?,"From a long-term perspective, Waymo is yet another reason why Alphabet (GOOGL) stock has remained one of the most lucrative investments in tech.",Zacks Investment Research,"Thu, 13 Nov 2025 20:51:05 -0500",[],GOOGL
https://www.youtube.com/watch?v=vz7LTGRnqAY,"Final Trade: GOOGL, UPS, DIS, F",The final trades of the day with CNBC's Melissa Lee and the 'Fast Money' traders.,CNBC Television,"Thu, 13 Nov 2025 18:40:30 -0500",[],GOOGL
https://www.cnbc.com/2025/11/13/google-text-scam-phishing-e-zpass-usps.html,"Google says group behind E-ZPass, USPS text scam has been 'shut down' after suit","Google said it has disrupted the foreign cybercriminal group behind a text scam operation within 24 hours of filing its lawsuit. The crime syndicate is responsible for a massive SMS phishing, or ""smishing,"" operation that Google said would fake E-ZPass and U.S. Postal Service messages.",CNBC,"Thu, 13 Nov 2025 16:31:22 -0500",[],GOOGL
https://seekingalpha.com/article/4842845-one-high-yield-stock-5-77-percent-and-one-dividend-growth-pick-10-35-percent-cagr-for-our-dividend-portfolio,One High-Yield Stock (5.77%) And One Dividend Growth Pick (10.35% CAGR) For Our Dividend Portfolio,"I added Microsoft (MSFT) and VICI Properties (VICI) to the Dividend Income Accelerator Portfolio, boosting sector diversification and dividend growth potential. MSFT is overweighted due to its strong competitive edge, robust profitability metrics, and high dividend growth potential, justifying its premium valuation. VICI offers an attractive forward dividend yield and consistent dividend growth, making it suitable for both income and dividend growth investors.",Seeking Alpha,"Thu, 13 Nov 2025 16:00:00 -0500","['dividend', 'paylimitwall']",GOOGL
https://www.fool.com/investing/2025/11/13/why-alphabet-stock-is-sinking-today/,Why Alphabet Stock Is Sinking Today,"The European Commission has announced another investigation of Google. This time, they're concerned about how Google ranks websites that use sponsored content.",The Motley Fool,"Thu, 13 Nov 2025 13:38:02 -0500",[],GOOGL
https://www.fxempire.com/forecasts/article/sp500-nvidia-alphabet-tesla-sink-as-tech-sector-faces-broad-rebalancing-1561011,"S&P500: Nvidia, Alphabet, Tesla Sink as Tech Sector Faces Broad Rebalancing","US stocks fell as Nvidia, Alphabet, and Tesla led tech losses. Traders brace for missing data and Fed uncertainty.",FXEmpire,"Thu, 13 Nov 2025 11:57:12 -0500",[],GOOGL
https://www.cnet.com/tech/services-and-software/disney-youtube-tv-contract-dispute-drags-on-despite-ceos-wish-for-a-timely-resolution/,Disney-YouTube TV Contract Dispute Drags On Despite CEO's Wish for a 'Timely' Resolution,"YouTube TV's customers have been unable to watch ABC, ESPN and other Disney channels for two weeks. Could a resolution come this week?",CNET,"Thu, 13 Nov 2025 11:38:35 -0500",['CEO'],GOOGL
